0.0;408;0;0
0.0;396;0;0
0.0;396;0;0
0.0;330;0;0
0.0;396;0;0
0.0;408;0;0
0.0;363;2;0
0.0;363;2;0
0.0;363;2;0
0.0;363;2;0
0.0;374;2;0
0.0;363;2;0
0.0;408;4;0
0.0;330;4;0
0.0;408;4;0
0.0;396;4;0
0.0;363;4;0
0.0;363;4;0
0.0;374;6;0
0.0;330;6;0
0.0;363;6;0
0.0;374;6;0
0.0;374;6;0
0.0;363;6;0
0.0;396;8;0
0.0;320;8;0
0.0;363;8;0
0.0;320;8;0
0.0;363;8;0
0.0;363;8;0
0.0;374;10;0
0.0;363;10;0
0.0;408;10;0
0.0;330;10;0
0.0;363;10;0
0.0;330;10;0
0.0;320;12;0
0.0;279;12;0
0.0;288;12;0
0.0;288;12;0
0.0;288;12;0
0.0;288;12;0
0.0;288;14;0
0.0;279;14;0
0.0;297;14;0
0.0;288;14;0
0.0;288;14;0
0.0;288;14;0
0.0;320;16;0
0.0;288;16;0
0.0;288;16;0
0.0;256;16;0
0.0;330;16;0
0.0;297;16;0
0.0;279;18;0
0.0;279;18;0
0.0;320;18;0
0.0;288;18;0
0.0;320;18;0
0.0;288;18;0
0.0;330;20;0
0.0;320;20;0
0.0;320;20;0
0.0;288;20;0
0.0;330;20;0
0.0;288;20;0
0.0;320;22;0
0.0;288;22;0
0.0;330;22;0
0.0;320;22;0
0.0;352;22;0
0.0;320;22;0
0.0;297;24;0
0.0;297;24;0
0.0;288;24;0
0.0;288;24;0
0.0;288;24;0
0.0;288;24;0
0.0;288;26;0
0.0;297;26;0
0.0;320;26;0
0.0;288;26;0
0.0;297;26;0
0.0;264;26;0
0.0;320;28;0
0.0;320;28;0
0.0;288;28;0
0.5;279;28;0
0.0;330;28;0
0.0;320;28;0
0.0;320;30;0
0.0;320;30;0
0.0;363;30;0
1.0;320;30;0
0.0;330;30;0
1.0;320;30;0
0.0;320;32;0
2.0;288;32;0
0.0;330;32;0
5.0;279;32;0
0.0;330;32;0
4.0;320;32;0
0.0;320;34;0
6.0;288;34;0
0.0;330;34;0
5.0;297;34;0
0.0;279;34;0
1.0;320;34;0
0.0;320;36;0
9.0;320;36;0
0.5;320;36;0
8.5;320;36;1
1.5;320;36;0
5.5;310;36;0
2.5;320;38;0
10.5;320;38;0
1.0;320;38;0
5.0;320;38;0
0.5;297;38;0
15.5;288;38;0
1.5;297;40;1
15.0;297;40;0
2.0;363;40;0
26.5;330;40;0
3.5;288;40;0
11.5;288;40;0
3.0;288;42;0
26.0;297;42;0
4.5;330;42;1
28.5;288;42;0
3.0;320;42;0
30.5;288;42;0
10.0;320;44;1
31.5;310;44;0
7.0;320;44;0
36.5;297;44;0
5.0;320;44;0
30.0;288;44;0
6.0;320;46;0
32.0;297;46;0
5.5;330;46;0
38.0;297;46;0
7.0;320;46;1
48.0;297;46;0
3.5;310;48;0
42.5;310;48;0
7.0;320;48;0
51.0;288;48;0
6.5;330;48;0
45.5;297;48;0
8.0;330;50;1
54.5;297;50;0
6.5;320;50;0
55.0;306;50;1
10.5;297;50;0
52.0;297;50;1
17.5;330;52;0
68.0;330;52;0
18.0;288;52;1
54.0;297;52;0
15.0;297;52;1
50.0;264;52;0
22.0;330;54;1
75.0;288;54;0
13.0;279;54;0
65.5;279;54;1
18.5;288;54;1
68.5;288;54;1
22.5;288;56;1
79.0;330;56;1
20.0;330;56;1
76.0;297;56;1
21.5;288;56;1
64.0;256;56;0
29.0;320;58;1
75.5;288;58;0
31.5;320;58;1
84.0;297;58;1
23.0;288;58;1
69.5;279;58;1
27.5;297;60;1
89.0;320;60;1
29.0;297;60;1
86.5;306;60;1
27.5;297;60;1
70.0;264;60;1
32.5;330;62;1
96.0;330;62;1
34.0;288;62;0
89.0;297;62;0
33.0;330;62;1
98.5;310;62;0
37.0;297;64;1
93.5;297;64;0
57.5;330;64;1
89.0;288;64;0
43.5;330;64;1
95.0;288;64;0
47.0;288;66;1
94.5;288;66;0
56.5;320;66;1
105.5;320;66;1
61.0;297;66;1
94.5;288;66;0
61.5;297;68;1
101.0;288;68;0
61.5;297;68;1
105.5;288;68;0
79.5;288;68;1
95.5;288;68;1
52.0;288;70;1
107.0;297;70;0
84.5;320;70;1
128.0;320;70;1
70.0;288;70;1
108.0;297;70;1
81.0;288;72;1
107.5;288;72;1
85.5;288;72;1
106.5;288;72;1
94.0;320;72;1
99.5;264;72;1
86.5;320;74;1
125.0;330;74;1
81.0;256;74;1
94.0;248;74;1
87.0;297;74;1
130.0;320;74;1
95.0;288;76;1
114.0;264;76;1
107.5;310;76;1
117.5;288;76;1
106.0;310;76;1
121.5;288;76;1
103.0;297;78;1
139.0;330;78;1
100.0;288;78;1
127.0;288;78;1
96.5;288;78;1
141.0;320;78;1
107.0;330;80;1
127.5;297;80;1
110.5;320;80;1
110.5;248;80;1
111.5;330;80;1
133.5;297;80;0
120.5;320;82;0
134.5;288;82;0
119.0;310;82;1
136.5;288;82;1
117.0;320;82;0
141.0;320;82;1
118.0;279;84;0
134.5;288;84;1
113.5;297;84;1
137.5;297;84;1
109.0;288;84;1
114.0;256;84;1
119.5;288;86;1
137.5;288;86;1
116.0;288;86;0
137.5;288;86;0
116.0;288;86;0
142.0;297;86;0
141.5;330;88;0
155.5;330;88;0
133.5;330;88;0
134.5;297;88;0
112.0;297;88;0
140.0;297;88;0
122.0;297;90;0
137.5;288;90;0
138.5;330;90;0
144.5;297;90;0
142.5;330;90;0
141.5;297;90;0
150.5;320;92;0
142.0;288;92;0
149.5;320;92;0
145.0;297;92;0
148.5;310;92;0
141.0;279;92;0
154.0;330;94;0
156.5;297;94;0
129.0;288;94;0
144.5;288;94;0
152.0;330;94;0
157.5;320;94;0
151.5;330;96;0
163.5;320;96;0
128.0;288;96;0
148.5;288;96;0
159.0;320;96;0
146.0;297;96;0
155.0;320;98;0
149.0;297;98;0
157.0;330;98;0
161.0;320;98;0
163.0;320;98;0
139.0;288;98;0
