0.0;363;0;0
0.0;374;0;0
0.0;385;0;0
0.0;385;2;0
0.0;330;2;0
0.0;385;2;0
0.0;374;4;0
0.0;340;4;0
0.0;374;4;0
0.0;385;6;0
0.0;385;6;0
0.0;350;6;0
0.0;231;8;0
0.0;238;8;0
0.0;192;8;0
0.0;192;10;0
0.0;198;10;0
0.0;264;10;0
0.0;272;12;0
0.0;264;12;0
0.0;264;12;0
0.0;306;14;0
0.0;280;14;0
0.0;306;14;0
0.0;306;16;0
0.0;231;16;0
0.0;306;16;0
0.0;315;18;0
0.0;306;18;0
0.0;306;18;0
0.0;297;20;0
0.0;264;20;0
0.0;306;20;0
0.0;340;22;0
0.0;306;22;0
0.0;297;22;0
0.0;340;24;0
0.0;297;24;0
0.0;340;24;0
0.0;350;26;0
0.0;340;26;0
0.0;306;26;0
0.0;264;28;0
0.0;306;28;0
0.0;330;28;0
0.0;306;30;0
0.0;340;30;0
0.0;350;30;0
0.0;306;32;0
0.0;306;32;0
0.0;350;32;0
0.0;306;34;0
0.0;350;34;0
0.0;297;34;0
0.0;306;36;0
0.0;306;36;0
0.0;315;36;0
0.0;315;38;0
0.0;306;38;0
0.0;340;38;0
0.0;340;40;0
0.0;340;40;0
0.0;315;40;0
0.0;306;42;0
0.0;264;42;0
0.0;297;42;0
0.0;306;44;0
0.0;280;44;0
0.0;264;44;0
0.0;297;46;0
0.0;306;46;0
0.0;350;46;0
0.0;264;48;0
0.0;340;48;0
1.0;297;48;0
10.0;280;50;1
5.5;315;50;1
9.5;297;50;1
15.0;315;52;1
21.0;272;52;0
25.5;297;52;0
65.0;297;54;0
46.5;272;54;0
42.5;306;54;0
69.0;306;56;0
62.0;306;56;0
62.0;272;56;0
74.0;306;58;0
66.5;272;58;0
66.0;264;58;0
95.5;306;60;0
76.0;256;60;0
71.5;264;60;0
97.5;272;62;0
105.0;306;62;0
91.5;272;62;0
129.5;350;64;0
97.5;264;64;0
97.5;264;64;0
150.0;350;66;0
110.0;306;66;0
102.5;272;66;0
150.5;297;68;0
112.0;340;68;0
104.5;264;68;0
167.5;306;70;0
148.0;272;70;0
146.0;272;70;0
219.5;350;72;0
156.5;272;72;0
194.0;350;72;0
234.0;350;74;0
234.0;350;74;0
171.5;256;74;0
227.5;315;76;0
213.0;306;76;0
196.5;272;76;0
224.0;306;78;0
193.0;264;78;0
193.0;264;78;0
219.5;306;80;0
192.5;264;80;0
217.0;306;80;0
225.5;306;82;0
232.5;306;82;0
215.0;297;82;0
216.5;297;84;0
217.0;306;84;0
221.0;306;84;0
248.5;340;86;0
220.0;297;86;0
228.0;315;86;0
224.0;297;88;0
206.5;272;88;0
246.0;340;88;0
232.5;306;90;0
239.5;315;90;0
260.5;350;90;0
235.5;306;92;0
282.5;350;92;0
282.5;350;92;0
263.5;340;94;0
231.0;306;94;0
236.0;315;94;0
288.0;350;96;0
255.5;306;96;0
288.5;350;96;0
246.5;306;98;0
245.0;306;98;0
250.0;315;98;0
