0.0;216;0;0
0.0;200;0;0
0.0;208;0;0
0.0;208;0;0
0.0;243;0;0
0.0;225;0;0
0.0;175;2;0
0.0;168;2;0
0.0;175;2;0
0.0;168;2;0
0.0;243;2;0
0.0;208;2;0
0.0;243;4;0
0.0;208;4;0
0.0;189;4;0
0.0;175;4;0
0.0;208;4;0
0.0;208;4;0
0.0;216;6;0
0.0;208;6;0
0.0;216;6;0
0.0;208;6;0
0.0;208;6;0
0.0;208;6;0
0.0;208;8;0
0.0;208;8;0
0.0;208;8;0
0.0;182;8;0
0.0;208;8;0
0.0;182;8;0
0.0;182;10;0
0.0;182;10;0
0.0;182;10;0
0.0;208;10;0
0.0;182;10;0
0.0;208;10;0
0.0;182;12;0
0.0;175;12;0
0.0;182;12;0
0.0;175;12;0
0.0;243;12;0
0.0;208;12;0
0.0;243;14;0
0.0;208;14;0
0.0;216;14;0
0.0;200;14;0
0.0;216;14;0
0.0;200;14;0
0.0;182;16;0
0.0;182;16;0
0.0;196;16;0
0.0;216;16;0
0.0;196;16;0
0.0;216;16;0
0.0;208;18;0
0.0;208;18;0
0.0;208;18;0
0.0;208;18;0
0.0;208;18;0
0.0;208;18;0
0.0;208;20;0
0.0;208;20;0
0.0;208;20;0
0.0;208;20;0
0.0;208;20;0
0.0;208;20;0
0.0;216;22;0
0.0;225;22;0
0.0;216;22;0
0.0;225;22;0
0.0;208;22;0
0.0;208;22;0
0.0;208;24;0
0.0;156;24;0
0.0;216;24;0
0.0;175;24;0
0.0;216;24;0
0.0;175;24;0
0.0;208;26;0
0.0;175;26;0
0.0;208;26;0
0.0;175;26;0
0.0;224;26;0
0.0;189;26;0
0.0;224;28;0
0.0;189;28;0
0.0;216;28;0
0.0;208;28;0
0.0;208;28;0
0.0;208;28;0
0.0;208;30;0
0.0;208;30;0
0.0;182;30;0
0.0;175;30;0
0.0;182;30;0
0.0;175;30;0
0.0;189;32;0
0.0;208;32;0
0.0;189;32;0
0.0;208;32;0
0.0;175;32;0
0.0;182;32;0
0.0;208;34;0
0.0;182;34;0
0.0;208;34;0
0.0;182;34;0
0.0;216;34;0
0.0;182;34;0
0.0;216;36;0
0.0;182;36;0
0.0;182;36;0
0.0;175;36;0
0.0;182;36;0
0.0;175;36;0
0.0;182;38;0
0.0;208;38;0
0.0;182;38;0
0.0;208;38;0
0.0;216;38;0
0.0;182;38;0
0.0;208;40;0
0.0;182;40;0
0.0;208;40;0
0.0;182;40;0
0.0;182;40;0
0.0;182;40;0
0.0;182;42;0
0.0;182;42;0
0.0;208;42;0
0.0;208;42;0
0.0;208;42;0
0.0;208;42;0
0.0;216;44;0
0.0;208;44;0
0.0;216;44;0
0.0;208;44;0
0.0;208;44;0
0.0;200;44;0
0.0;208;46;0
0.0;200;46;0
0.0;208;46;0
0.0;200;46;0
0.0;182;46;0
0.0;200;46;0
0.0;182;48;0
0.0;200;48;0
0.0;182;48;0
0.0;200;48;0
0.0;182;48;0
0.0;200;48;0
0.0;208;50;0
0.0;208;50;0
0.0;208;50;0
0.0;208;50;0
0.0;182;50;0
0.0;200;50;0
0.0;182;52;1
0.0;200;52;0
0.5;182;52;1
0.0;200;52;0
0.5;182;52;0
0.0;175;52;0
0.0;182;54;0
0.0;175;54;0
0.0;234;54;0
0.0;234;54;0
0.0;234;54;0
0.0;234;54;0
0.0;189;56;0
0.0;208;56;0
0.0;182;56;1
0.0;200;56;0
0.0;182;56;1
0.0;200;56;0
0.5;208;58;0
0.0;216;58;0
