115;27;468;236;451;237
115;27;310;233;330;235
113;19;467;236;449;237
113;19;310;237;331;234
113;20;469;235;450;235
113;20;310;228;331;232
114;20;468;233;452;234
114;20;310;230;338;231
114;20;469;233;456;233
114;20;312;231;339;232
114;20;469;234;457;234
114;20;310;232;340;232
114;20;470;232;457;233
114;20;310;230;339;232
114;20;469;232;457;233
114;20;310;230;339;232
113;20;470;233;455;234
113;20;309;229;339;232
113;20;469;232;457;233
113;20;312;231;339;232
113;20;468;232;454;233
113;20;309;227;339;231
113;20;470;233;457;233
113;20;311;232;339;233
114;20;470;233;457;233
114;20;311;231;339;232
114;20;470;233;457;233
114;20;310;232;339;232
114;20;470;233;458;233
114;20;310;232;339;232
114;20;469;234;457;234
114;20;312;232;339;233
114;20;469;233;457;233
114;20;311;234;339;233
114;20;469;234;457;233
114;20;311;232;339;232
114;20;466;233;456;233
114;20;313;232;339;232
114;20;470;233;458;233
114;20;312;231;339;232
114;20;470;232;458;233
114;20;311;231;339;232
114;19;470;233;458;233
114;19;311;233;339;232
114;19;469;232;457;232
114;19;310;232;339;231
114;20;470;233;458;233
114;20;310;233;339;232
114;20;470;232;458;233
114;20;311;232;339;232
114;20;470;234;458;233
114;20;311;232;339;233
113;20;469;234;457;233
113;20;311;233;339;232
113;20;469;233;454;232
113;20;312;230;339;232
113;19;468;232;456;233
113;19;311;229;339;231
113;19;464;232;454;232
113;19;312;231;338;232
113;19;469;232;454;234
113;19;309;229;338;232
113;19;468;231;456;232
113;19;311;229;338;231
113;19;468;233;456;232
113;19;310;233;338;232
113;19;468;231;456;232
113;19;311;229;338;231
113;19;468;232;456;232
113;19;311;232;338;231
113;19;468;232;456;233
113;19;309;230;338;232
113;19;466;233;455;232
113;19;312;233;338;232
113;19;469;232;457;232
113;19;310;233;339;232
113;19;468;232;456;232
113;19;313;231;339;231
113;19;470;233;457;233
113;19;309;225;339;231
113;19;469;233;457;232
113;19;310;233;339;232
113;19;469;233;454;233
113;19;312;228;338;231
113;19;468;230;456;231
113;19;311;228;339;229
113;19;469;233;457;232
113;19;312;230;338;231
113;19;469;232;457;232
113;19;309;229;338;232
113;19;468;235;454;233
113;19;311;228;338;231
113;19;469;232;457;232
113;19;310;233;338;232
113;19;470;233;457;232
113;19;309;231;338;231
113;19;468;233;456;232
113;19;311;233;338;232
113;19;468;232;456;233
113;19;310;232;338;232
113;19;468;233;456;233
113;19;310;233;338;231
113;19;469;235;454;234
113;19;307;218;338;227
113;19;468;233;456;232
113;19;311;233;339;231
113;19;469;232;457;233
113;19;311;232;339;232
113;20;469;227;457;231
113;20;308;224;339;231
113;20;469;232;457;233
113;20;310;232;338;233
114;20;468;233;456;233
114;20;313;231;339;232
113;20;469;233;457;233
113;20;312;229;339;232
113;20;469;233;457;234
113;20;310;234;338;233
113;20;469;234;454;235
113;20;311;230;338;233
113;20;470;232;457;234
113;20;310;231;338;233
113;20;470;234;454;235
113;20;308;226;338;232
113;20;468;233;456;234
113;20;310;234;339;233
113;20;469;232;457;234
113;20;309;229;338;233
113;20;470;235;454;234
113;20;307;230;338;233
113;20;470;233;457;234
113;20;309;233;338;234
113;20;469;233;457;234
113;20;310;231;338;233
114;20;467;235;456;234
114;20;312;234;339;233
114;20;470;233;457;234
114;20;310;231;339;233
113;20;469;233;457;234
113;20;310;234;339;234
113;20;469;233;457;234
113;20;307;228;339;233
113;20;468;234;454;235
113;20;310;230;339;234
113;20;468;234;456;234
113;20;311;233;338;233
113;20;469;233;457;234
113;20;310;231;338;233
113;20;469;233;457;234
113;20;309;231;338;233
113;20;469;233;457;234
113;20;309;227;338;231
113;20;468;234;456;234
113;20;312;233;338;234
113;20;470;235;454;235
113;20;310;233;338;234
113;21;470;236;457;235
113;21;305;224;339;231
113;20;469;234;457;234
113;20;311;230;339;233
113;21;469;234;457;234
113;21;311;235;338;234
113;20;469;234;456;234
113;20;305;228;339;232
113;20;469;232;456;233
113;20;311;232;338;233
113;20;468;233;456;234
113;20;312;231;338;233
113;20;469;233;457;234
113;20;310;233;338;233
113;20;466;233;455;233
113;20;311;233;338;233
113;20;469;233;457;233
113;20;310;231;338;232
113;20;468;233;456;233
113;20;312;233;338;233
113;20;469;233;457;233
113;20;310;234;339;233
113;20;469;234;457;233
113;20;310;235;339;233
114;20;469;233;457;233
114;20;311;234;339;233
114;20;470;236;455;235
114;20;308;222;339;230
114;20;469;233;457;234
114;20;310;229;339;233
114;20;466;234;456;234
114;20;312;234;339;233
113;20;470;234;458;234
113;20;310;230;339;233
113;20;467;234;456;233
113;20;312;234;339;233
113;20;468;234;456;233
113;20;311;234;339;233
113;20;469;233;457;234
113;20;307;227;339;232
113;20;469;233;457;234
113;20;310;230;338;233
113;20;470;235;457;234
113;20;311;234;339;233
114;20;469;233;455;235
114;20;311;230;339;233
114;20;469;233;457;234
114;20;313;230;339;233
114;20;469;232;457;233
114;20;312;231;339;233
114;20;468;232;457;234
114;20;311;233;339;233
113;20;468;235;456;234
113;20;312;234;339;233
113;20;469;235;457;234
113;20;310;233;339;233
114;20;467;233;456;233
114;20;312;233;339;233
114;20;469;235;455;234
114;20;309;227;339;232
114;20;467;233;456;234
114;20;311;235;339;233
114;20;469;234;457;234
114;20;309;234;339;233
114;20;469;234;457;234
114;20;310;234;339;233
114;20;467;234;456;234
114;20;311;234;339;233
114;20;468;234;457;234
114;20;314;233;339;233
114;20;470;235;458;234
114;20;311;229;339;233
114;20;469;233;457;234
114;20;311;232;339;233
114;20;469;234;457;234
114;20;310;229;339;233
114;20;468;233;457;233
114;20;311;233;339;233
114;20;469;233;455;235
114;20;309;230;339;233
114;20;470;234;458;234
114;20;310;233;339;232
114;20;469;234;457;234
114;20;312;233;339;233
114;20;468;233;457;234
114;20;313;231;339;233
114;20;470;234;458;234
114;20;311;230;339;233
114;20;469;234;457;233
114;20;312;234;339;233
113;20;468;234;457;234
113;20;311;234;339;233
113;20;468;232;457;233
113;20;310;233;339;233
113;20;468;232;456;233
113;20;310;233;339;233
113;20;469;233;457;233
113;20;311;234;339;233
113;20;469;230;457;231
113;20;313;228;338;230
113;20;468;233;456;233
113;20;311;233;338;233
113;20;468;233;456;233
113;20;312;233;339;233
113;20;469;233;457;234
113;20;311;233;339;233
114;20;469;233;457;233
114;20;312;233;339;233
114;20;469;233;457;234
114;20;310;230;339;232
114;20;468;234;457;233
114;20;312;233;339;232
114;20;470;234;458;234
114;20;309;225;339;231
114;20;469;232;457;233
114;20;311;233;339;232
113;20;466;232;455;233
113;20;312;232;339;232
114;20;467;233;456;233
114;20;311;233;339;233
113;20;469;232;457;233
113;20;309;229;339;232
113;20;469;232;457;233
113;20;309;229;338;232
113;21;469;233;457;234
113;21;309;231;338;233
113;21;469;234;457;234
113;21;309;229;338;233
113;21;469;235;454;236
113;21;310;230;338;234
113;21;470;235;457;235
113;21;309;231;338;234
113;21;468;234;456;235
113;21;313;231;338;234
113;20;468;233;456;234
113;20;310;230;338;233
113;20;468;232;456;234
113;20;311;234;338;234
113;20;470;232;457;233
113;20;307;230;338;233
113;20;469;235;457;234
113;20;311;230;338;232
113;20;470;235;455;235
113;20;310;225;338;231
113;20;469;233;457;234
113;20;311;233;338;233
114;21;471;233;458;234
114;21;307;228;338;231
114;21;470;234;458;234
114;21;312;234;339;233
114;21;470;234;458;234
114;21;312;234;338;233
114;21;470;235;458;234
114;21;312;231;338;233
113;20;469;233;457;234
113;20;310;225;338;231
113;21;466;235;456;234
113;21;312;234;338;233
113;20;468;235;457;235
113;20;313;231;338;234
113;20;469;235;454;235
113;20;309;231;338;234
113;21;469;235;457;234
113;21;311;236;338;234
113;21;468;235;456;235
113;21;310;235;338;235
113;21;468;234;456;235
113;21;311;232;339;235
113;21;469;235;457;235
113;21;309;236;338;235
113;21;468;235;456;236
113;21;312;235;338;235
113;21;470;235;457;235
113;21;311;234;338;234
113;21;469;235;457;235
113;21;310;232;338;235
113;21;469;233;457;235
113;21;310;235;338;235
113;21;469;233;457;235
113;21;310;235;338;235
113;21;470;235;457;235
113;21;309;228;338;233
113;21;468;235;456;235
113;21;310;234;338;234
113;21;470;234;457;235
113;21;311;233;338;234
113;21;469;235;454;235
113;21;311;231;338;234
113;21;469;234;457;236
113;21;312;233;338;235
113;21;469;234;457;235
113;21;311;236;338;235
113;21;469;235;457;235
113;21;310;230;338;234
113;21;469;235;457;235
113;21;312;235;338;234
113;21;471;235;458;235
113;21;309;230;338;233
113;21;470;235;457;235
113;21;312;234;338;234
113;21;470;237;457;236
113;21;311;232;338;234
113;21;468;235;457;235
113;21;310;236;339;234
113;21;469;234;457;234
113;21;310;235;338;234
113;21;469;234;456;234
113;21;310;235;339;234
114;21;469;232;456;233
114;21;309;228;339;233
114;21;468;236;455;236
114;21;313;232;339;234
114;21;469;236;457;236
114;21;309;228;339;234
114;21;468;234;457;235
114;21;312;235;339;235
114;21;469;235;455;236
114;21;312;231;339;234
114;21;469;233;457;235
114;21;311;233;339;235
114;21;469;234;457;235
114;21;310;231;339;234
113;21;469;235;457;235
113;21;309;231;339;233
113;21;470;233;458;235
113;21;307;229;339;233
113;21;470;234;457;234
113;21;309;228;339;233
113;21;469;234;457;234
113;21;311;232;338;234
114;21;469;234;457;234
114;21;310;233;339;234
114;21;468;235;457;235
114;21;311;235;339;234
114;21;468;234;457;235
114;21;311;235;339;234
114;21;470;236;458;235
114;21;312;232;339;234
114;21;467;236;456;235
114;21;311;235;339;234
114;21;470;234;458;235
114;21;310;235;339;235
114;21;470;235;458;235
114;21;311;232;339;234
114;21;470;235;458;235
114;21;310;235;339;235
114;21;470;237;458;235
114;21;308;224;339;233
114;21;470;232;457;233
114;21;312;227;339;231
114;21;470;234;458;235
114;21;308;230;339;234
114;21;470;234;458;235
114;21;310;228;339;233
114;21;470;234;458;235
114;21;311;236;339;235
114;21;470;234;458;235
114;21;312;235;339;235
114;21;470;234;458;236
114;21;311;230;339;234
114;21;469;236;457;236
114;21;315;232;339;235
114;21;471;239;456;237
114;21;310;226;339;233
114;21;470;235;458;235
114;21;310;235;339;235
114;21;470;234;458;235
114;21;312;235;339;235
114;21;471;237;458;235
114;21;307;221;339;232
114;21;470;235;458;235
114;21;311;235;339;234
114;21;471;236;458;235
114;21;313;234;339;234
114;21;468;234;456;234
114;21;311;235;339;234
114;21;470;233;458;234
114;21;313;232;339;234
114;21;470;236;455;236
114;21;312;231;339;234
114;21;470;234;458;235
114;21;312;232;339;234
114;21;470;235;458;235
114;21;313;231;339;234
114;21;469;235;457;235
114;21;312;231;339;234
114;21;470;234;458;235
114;21;312;234;339;234
114;21;469;234;457;235
114;21;312;234;339;234
114;21;470;234;458;235
114;21;311;229;339;233
114;21;470;236;456;236
114;21;312;232;339;233
114;21;471;235;458;235
114;21;313;233;339;233
114;21;470;234;456;236
114;21;311;231;339;234
114;21;470;234;458;235
114;21;311;235;339;234
114;21;470;234;458;235
114;21;310;235;339;234
114;21;471;235;458;235
114;21;311;227;340;233
114;21;470;235;458;235
114;21;312;235;339;234
114;21;471;235;459;235
114;21;310;228;340;234
114;21;471;234;458;234
114;21;312;233;339;234
114;21;470;234;458;235
114;21;312;234;339;235
114;21;468;235;457;235
114;21;312;235;340;234
114;21;472;236;459;235
114;21;311;233;340;234
114;20;470;233;458;234
114;20;312;234;339;233
114;21;471;234;459;234
114;21;311;234;340;234
