115;28;314;242;330;244
115;28;474;246;449;246
115;28;315;242;330;243
116;28;472;246;448;247
116;28;316;243;330;244
116;29;473;246;448;247
116;29;315;243;330;243
116;29;475;248;449;248
116;29;312;234;330;242
116;29;474;246;449;247
116;29;315;241;330;244
116;29;475;248;449;249
116;29;316;243;330;245
116;29;474;247;449;248
116;29;315;243;331;244
116;29;472;248;449;248
116;29;316;244;330;245
116;30;473;247;448;248
116;30;316;243;330;244
116;30;472;248;448;248
116;30;315;243;330;245
116;30;474;248;448;249
116;30;314;244;330;246
116;30;473;249;449;250
116;30;316;245;330;246
116;30;472;249;448;250
116;30;315;244;330;246
116;31;473;248;448;250
116;31;315;244;330;245
116;31;475;249;449;250
116;31;313;237;330;244
116;31;475;248;448;250
116;31;311;235;330;243
116;31;476;251;448;251
116;31;310;233;330;244
116;31;475;249;449;251
116;31;311;237;330;244
116;30;475;249;449;250
116;30;313;241;330;245
116;30;473;248;448;249
116;30;316;245;330;247
116;30;473;248;448;250
116;30;315;244;330;246
116;30;472;248;448;249
116;30;317;245;330;246
116;30;472;248;448;249
116;30;317;245;330;246
116;30;472;248;448;249
116;30;315;245;329;246
116;30;476;249;448;250
116;30;311;237;330;244
116;30;473;249;448;250
116;30;315;245;330;246
116;30;473;249;448;250
116;30;316;245;330;245
116;30;474;249;448;250
116;30;314;233;330;243
116;30;475;249;448;250
116;30;315;243;330;246
116;30;472;249;448;250
116;30;316;246;330;246
116;30;473;249;448;249
116;30;315;245;330;246
116;30;473;247;448;248
116;30;316;244;330;245
116;30;473;247;448;248
116;30;314;244;330;245
116;29;474;248;448;248
116;29;316;243;330;244
116;29;473;248;448;249
116;29;316;245;330;245
116;29;473;248;448;249
116;29;316;244;330;244
116;29;473;248;448;249
116;29;316;244;330;246
116;29;474;248;448;248
116;29;314;244;330;245
116;29;474;248;449;248
116;29;316;244;330;245
116;29;473;248;448;248
116;29;317;244;330;245
116;29;475;248;448;249
116;29;315;244;330;245
116;29;473;247;449;248
116;29;315;243;330;244
116;29;473;246;448;247
116;29;316;244;330;246
116;29;473;247;448;247
116;29;316;243;330;244
115;29;473;247;448;248
115;29;316;243;330;243
116;29;474;247;448;248
116;29;315;244;330;243
116;29;472;247;448;248
116;29;316;243;330;243
116;29;474;247;448;248
116;29;316;242;330;244
116;29;472;247;449;248
116;29;317;243;329;244
116;29;473;247;449;248
116;29;316;243;330;243
