105;21;451;242;431;244
105;21;298;246;317;244
108;21;449;246;430;246
108;21;297;248;316;243
113;29;447;247;431;248
113;29;295;249;315;247
113;28;448;249;426;249
113;28;289;243;315;247
113;28;447;249;432;250
113;28;297;247;315;250
113;28;446;246;430;248
113;28;291;247;315;249
113;28;447;247;430;249
113;28;297;249;315;250
113;28;448;247;432;249
113;28;296;244;315;248
114;28;447;247;430;249
114;28;292;241;315;247
114;28;448;248;433;249
114;28;297;250;318;250
114;28;449;248;431;249
114;28;292;244;315;248
114;28;448;248;433;250
114;28;294;247;316;249
114;28;448;248;433;250
114;28;296;251;316;250
114;28;449;247;431;249
114;28;290;239;316;248
114;28;450;248;434;250
114;28;291;242;316;248
114;28;451;245;432;249
114;28;292;243;315;249
114;28;453;243;433;248
114;28;291;242;316;248
114;28;448;248;431;250
114;28;291;243;316;249
114;28;450;249;434;250
114;28;292;245;316;249
114;28;448;248;433;250
114;28;296;251;316;251
114;28;448;248;433;250
114;28;294;245;314;249
113;28;448;247;431;248
113;28;288;240;315;248
113;28;447;248;432;250
113;28;292;244;315;248
113;28;450;244;432;248
113;28;289;241;314;248
114;28;448;248;433;250
114;28;293;245;314;249
114;28;449;248;433;249
114;28;291;245;314;248
114;28;449;247;433;249
114;28;291;243;315;248
114;28;448;247;431;249
114;28;291;244;315;249
114;28;448;247;431;249
114;28;296;249;315;249
114;28;448;248;431;250
114;28;293;247;315;250
114;28;448;249;433;251
114;28;296;248;315;250
114;28;448;248;433;250
114;28;294;249;315;250
114;28;447;248;431;250
114;28;290;245;314;249
113;28;448;248;431;250
113;28;288;243;315;249
113;28;449;249;431;250
113;28;288;243;313;249
113;28;448;250;432;251
113;28;290;244;313;249
113;28;448;249;430;250
113;28;292;249;314;250
113;29;450;242;431;247
113;29;286;240;313;248
113;28;448;249;432;251
113;28;293;249;314;251
113;29;452;244;434;247
113;29;285;240;314;247
113;28;445;248;429;249
113;28;291;243;313;247
113;28;453;244;433;249
113;28;288;240;314;248
113;28;448;248;430;250
113;28;291;248;314;250
114;28;449;249;433;251
114;28;293;249;314;250
114;28;458;241;435;247
