0.0;615;0;0
0.0;660;0;0
0.0;630;0;0
0.0;630;0;0
0.0;656;0;0
0.0;616;0;0
0.0;645;2;0
0.0;616;2;0
0.0;645;2;0
0.0;690;2;0
0.0;704;2;0
0.0;660;2;0
0.0;588;4;0
0.0;616;4;0
0.0;645;4;0
0.0;675;4;0
0.0;588;4;0
0.0;616;4;0
0.0;616;6;0
0.0;630;6;0
0.0;616;6;0
0.0;630;6;0
0.0;630;6;0
0.0;616;6;0
0.0;645;8;0
0.0;660;8;0
0.0;602;8;0
0.0;616;8;0
0.0;645;8;0
0.0;675;8;0
0.0;602;10;0
0.0;616;10;0
0.0;492;10;0
0.0;504;10;0
0.0;774;10;0
0.0;736;10;0
0.0;588;12;0
0.0;559;12;0
0.0;492;12;0
0.0;473;12;0
0.0;480;12;0
0.0;504;12;0
0.0;492;14;0
0.0;528;14;0
0.0;600;14;0
0.0;602;14;0
0.0;574;14;0
0.0;516;14;0
0.0;714;16;0
0.0;645;16;0
0.0;714;16;0
0.0;645;16;0
0.0;546;16;0
0.0;516;16;0
0.0;588;18;0
0.0;572;18;0
0.0;574;18;0
0.0;528;18;0
0.0;468;18;0
0.0;492;18;0
0.0;574;20;0
0.0;516;20;0
0.0;451;20;0
0.0;462;20;1
0.0;492;20;0
0.0;504;20;0
0.0;574;22;0
0.0;559;22;0
0.0;559;22;0
0.0;516;22;0
0.0;720;22;0
0.0;675;22;1
0.0;533;24;0
0.0;559;24;0
0.0;616;24;0
0.0;660;24;1
0.0;640;24;0
0.0;630;24;1
0.0;546;26;1
2.0;528;26;1
0.0;462;26;0
3.0;420;26;1
0.0;574;26;1
1.0;528;26;1
1.0;615;28;1
1.5;615;28;0
0.0;492;28;1
0.0;462;28;1
0.5;532;28;1
0.0;480;28;0
0.0;492;30;1
1.0;451;30;0
0.0;533;30;1
8.0;572;30;1
0.0;492;30;1
6.5;462;30;1
1.0;492;32;1
4.5;462;32;1
0.0;492;32;1
2.5;516;32;1
2.5;492;32;1
6.5;484;32;1
2.5;492;34;1
7.5;484;34;0
6.0;533;34;1
9.5;528;34;1
2.5;574;34;1
14.0;572;34;1
6.0;533;36;1
20.0;504;36;0
3.5;440;36;1
34.0;462;36;0
3.0;520;36;1
35.5;559;36;0
10.0;520;38;1
58.5;616;38;1
9.5;520;38;1
34.5;516;38;1
10.0;507;38;1
28.0;504;38;1
18.5;588;40;1
61.5;572;40;1
12.5;492;40;0
57.5;516;40;1
13.5;507;40;1
60.0;462;40;1
27.0;533;42;0
71.0;572;42;1
12.0;480;42;1
75.5;516;42;1
26.5;480;42;1
80.5;516;42;1
38.5;440;44;1
81.0;484;44;1
29.5;533;44;1
116.5;516;44;1
46.0;429;44;1
86.5;473;44;1
41.0;560;46;1
118.0;492;46;1
26.0;492;46;1
98.0;473;46;1
51.5;507;46;1
103.0;462;46;0
61.0;520;48;1
122.5;559;48;1
65.0;440;48;1
111.0;430;48;1
56.5;520;48;1
109.0;528;48;0
115.5;588;50;1
143.0;630;50;0
89.5;480;50;1
124.5;473;50;0
97.5;480;50;1
118.0;462;50;1
112.0;560;52;1
141.5;572;52;0
