0;574;0;0
0;672;0;0
0;574;0;0
0;507;2;0
0;656;2;0
0;588;2;0
0;533;4;0
0;560;4;0
0;574;4;0
0;602;6;0
0;672;6;0
0;546;6;0
0;546;8;0
0;660;8;0
0;810;8;0
0;328;10;0
0;320;10;0
0;440;10;0
0;451;12;0
0;451;12;0
0;462;12;0
0;468;14;0
0;615;14;0
0;400;14;0
0;304;16;0
0;304;16;0
0;351;16;0
0;451;18;0
0;360;18;0
0;440;18;0
0;351;20;0
0;546;20;0
0;429;20;0
0;456;22;0
0;378;22;0
0;440;22;0
0;390;24;0
0;400;24;0
0;410;24;0
0;410;26;0
0;468;26;0
0;378;26;0
0;351;28;0
0;410;28;0
0;473;28;0
0;480;30;1
0;480;30;0
0;420;30;0
0;451;32;1
0;440;32;0
0;420;32;1
0;351;34;1
0;462;34;0
0;462;34;0
0;533;36;1
1;473;36;1
0.5;410;36;0
1;473;38;0
2.5;410;38;1
2.5;451;38;1
1.5;360;40;1
1.5;520;40;1
2;480;40;1
0;1029;42;0
3;462;42;1
7;400;42;1
3.5;380;44;1
3.5;380;44;1
4.5;369;44;1
7.5;400;46;1
7;320;46;1
4.5;451;46;1
12;440;48;1
7;420;48;1
14;429;48;1
20.5;360;50;0
15.5;351;50;1
10;520;50;1
23.5;451;52;1
25.5;440;52;1
25.5;440;52;1
33.5;440;54;1
35.5;410;54;1
25.5;360;54;1
40;451;56;1
29;504;56;1
34;390;56;1
47.5;400;58;1
47.5;369;58;1
49.5;418;58;1
71.5;462;60;1
68;451;60;1
65.5;400;60;1
90;410;62;1
87;480;62;1
87;480;62;1
114.5;504;64;1
98;473;64;1
88.5;451;64;1
88;462;66;1
82;400;66;1
93;516;66;1
105.5;440;68;1
113.5;520;68;1
104;440;68;1
107.5;429;70;1
87.5;351;70;1
115.5;468;70;1
109.5;410;72;1
115.5;451;72;1
103.5;672;72;1
126;520;74;1
119;492;74;1
118;451;74;1
123.5;462;76;1
128.5;520;76;0
121.5;533;76;1
145;574;78;1
115;660;78;1
142.5;616;78;1
110.5;440;80;1
113;400;80;1
129;615;80;1
124;410;82;0
124.5;451;82;1
135;507;82;1
111.5;320;84;0
132.5;400;84;0
130.5;400;84;0
140;420;86;0
157.5;440;86;0
129.5;688;86;0
144.5;420;88;0
162.5;492;88;0
130;369;88;0
176.5;504;90;0
138.5;410;90;0
139.5;560;90;0
169.5;574;92;0
145.5;430;92;0
180.5;492;92;0
160.5;451;94;0
166;480;94;0
176.5;507;94;0
149;440;96;0
178.5;480;96;0
154.5;400;96;0
183.5;440;98;0
206.5;533;98;0
217.5;602;98;0
