0.0;451;0;0
0.0;492;0;0
0.0;451;2;0
0.0;462;2;0
0.0;440;2;0
0.0;410;4;0
0.0;246;4;0
0.0;328;4;0
0.0;451;6;0
0.0;602;6;0
0.0;645;6;0
0.0;675;8;0
0.0;660;8;0
0.0;704;8;0
0.0;704;10;0
0.0;704;10;0
0.0;765;10;0
0.0;704;12;0
0.0;748;12;0
0.0;704;12;0
0.0;704;14;0
0.0;645;14;0
0.0;660;14;0
0.0;645;16;0
0.0;660;16;0
0.0;720;16;0
0.0;704;18;0
0.0;688;18;0
0.0;645;18;0
0.0;645;20;0
0.0;630;20;0
0.0;645;20;0
0.0;704;22;0
0.0;660;22;0
0.0;704;22;0
0.0;704;24;0
0.0;704;24;0
0.0;660;24;0
0.0;704;26;0
0.0;615;26;0
0.0;630;26;0
0.0;630;28;1
1.0;630;28;1
1.0;630;28;1
1.0;602;30;1
1.0;645;30;1
1.5;645;30;1
3.0;645;32;1
3.0;660;32;1
2.5;630;32;1
4.5;588;34;1
1.5;630;34;1
6.0;588;34;1
6.5;645;36;1
5.0;602;36;1
4.5;630;36;1
6.5;615;38;1
6.5;615;38;1
5.5;520;38;1
10.0;533;40;1
6.0;574;40;1
7.0;630;40;1
10.0;630;42;1
11.5;602;42;1
9.5;588;42;1
16.0;600;44;0
16.0;588;44;0
12.5;588;44;1
27.0;615;46;1
16.5;588;46;1
19.5;630;46;0
21.5;630;48;0
25.5;588;48;0
27.0;615;48;0
26.5;630;50;0
24.5;533;50;0
20.5;588;50;0
26.5;588;52;0
38.0;588;52;1
39.0;615;52;1
41.5;602;54;1
45.5;574;54;1
46.5;645;54;1
53.5;588;56;1
43.0;588;56;1
50.0;546;56;1
52.5;588;58;1
56.0;630;58;1
55.0;574;58;1
57.0;588;60;1
65.0;533;60;1
65.0;574;60;1
92.5;574;62;1
73.5;546;62;0
73.0;574;62;0
82.5;630;64;0
93.5;588;64;1
88.0;602;64;1
104.0;588;66;1
96.5;533;66;0
99.5;559;66;0
97.5;588;68;0
103.0;602;68;0
107.0;574;68;0
122.5;588;70;0
118.5;546;70;0
112.5;645;70;0
118.0;602;72;0
151.0;630;72;0
154.0;602;72;0
146.5;588;74;0
152.5;588;74;0
151.5;588;74;0
175.5;588;76;0
164.5;588;76;0
176.5;645;76;0
182.0;588;78;0
182.5;588;78;0
184.0;645;78;0
158.0;630;80;0
154.0;588;80;0
154.0;588;80;0
203.5;630;82;0
203.5;630;82;0
161.0;588;82;0
160.5;602;84;0
206.5;645;84;0
195.0;630;84;0
204.5;645;86;0
154.5;588;86;0
204.0;630;86;0
207.5;588;88;0
202.5;630;88;0
205.0;588;88;0
171.0;645;90;0
199.5;588;90;0
198.5;574;90;0
205.5;574;92;0
208.5;630;92;0
238.5;630;92;0
172.5;588;94;0
218.0;546;94;0
215.0;615;94;0
214.0;630;96;0
247.5;630;96;0
208.0;588;96;0
